timestamp,hour,day_of_week,month,weather_condition,is_holiday,traffic_volume
2024-06-04 07:00:00,7,1,6,Light Rain,0,4574
2024-11-02 09:00:00,9,5,11,Cloudy,0,3745
2024-01-16 01:00:00,1,1,1,Clear,0,1358
2024-09-18 15:00:00,15,2,9,Clear,0,3614
2024-08-05 22:00:00,22,0,8,Clear,0,1315
2025-01-15 02:00:00,2,2,1,Clear,0,1157
2024-10-30 23:00:00,23,2,10,Clear,1,551
2025-01-12 22:00:00,22,6,1,Heavy Rain,0,452
2024-11-09 22:00:00,22,5,11,Clear,0,689
2024-09-17 11:00:00,11,1,9,Clear,0,3755
2024-09-03 22:00:00,22,1,9,Clear,0,1407
2024-08-02 13:00:00,13,4,8,Clear,0,4007
2024-04-12 12:00:00,12,4,4,Clear,1,1975
2024-01-01 22:00:00,22,0,1,Clear,0,876
2024-03-27 02:00:00,2,2,3,Cloudy,0,1056
2024-03-09 21:00:00,21,5,3,Cloudy,0,2119
2024-01-30 06:00:00,6,1,1,Light Rain,0,3185
2024-12-26 16:00:00,16,3,12,Snow,0,3958
2024-04-24 07:00:00,7,2,4,Light Rain,0,4446
2024-02-27 08:00:00,8,1,2,Clear,0,4550
2024-03-12 20:00:00,20,1,3,Light Rain,0,2288
2024-04-12 20:00:00,20,4,4,Clear,0,2622
2024-06-05 10:00:00,10,2,6,Cloudy,0,2777
2024-04-06 21:00:00,21,5,4,Cloudy,1,1249
2024-01-20 04:00:00,4,5,1,Clear,0,830
2024-08-03 03:00:00,3,5,8,Light Rain,0,920
2024-06-23 07:00:00,7,6,6,Clear,0,4121
2024-08-18 06:00:00,6,6,8,Clear,0,1964
2024-06-19 02:00:00,2,2,6,Cloudy,0,779
2024-03-02 22:00:00,22,5,3,Clear,0,739
2024-06-02 06:00:00,6,6,6,Clear,0,2731
2024-11-18 01:00:00,1,0,11,Cloudy,0,1213
2024-01-12 18:00:00,18,4,1,Cloudy,0,5128
2024-10-01 03:00:00,3,1,10,Clear,0,1336
2024-07-08 22:00:00,22,0,7,Cloudy,1,458
2024-06-28 12:00:00,12,4,6,Heavy Rain,0,3587
2024-10-05 12:00:00,12,5,10,Cloudy,0,2380
2024-07-21 17:00:00,17,6,7,Light Rain,0,4291
2024-05-27 09:00:00,9,0,5,Clear,0,6433
2024-11-27 04:00:00,4,2,11,Cloudy,1,664
2024-06-10 04:00:00,4,0,6,Cloudy,0,1255
2024-10-18 19:00:00,19,4,10,Clear,0,3179
2024-04-17 13:00:00,13,2,4,Light Rain,0,3192
2024-02-27 00:00:00,0,1,2,Clear,0,1369
2025-02-06 13:00:00,13,3,2,Clear,0,4523
2024-12-14 07:00:00,7,5,12,Clear,0,3400
2024-01-25 21:00:00,21,3,1,Clear,0,3508
2024-06-30 07:00:00,7,6,6,Light Rain,0,2846
2024-09-21 10:00:00,10,5,9,Clear,0,3610
2025-01-16 13:00:00,13,3,1,Clear,0,3351
2024-09-22 19:00:00,19,6,9,Clear,0,2405
2024-07-17 06:00:00,6,2,7,Cloudy,0,3357
2024-01-27 22:00:00,22,5,1,Heavy Rain,0,535
2024-09-22 21:00:00,21,6,9,Clear,0,2803
2024-11-09 15:00:00,15,5,11,Clear,0,2932
2025-02-16 03:00:00,3,6,2,Clear,0,800
2024-09-07 23:00:00,23,5,9,Clear,0,1052
2025-02-11 23:00:00,23,1,2,Light Rain,0,910
2025-01-09 02:00:00,2,3,1,Cloudy,0,1237
2024-10-25 13:00:00,13,4,10,Clear,0,4280
2024-05-24 12:00:00,12,4,5,Clear,0,3145
2024-12-03 23:00:00,23,1,12,Cloudy,0,1143
2024-11-16 17:00:00,17,5,11,Clear,0,2680
2024-05-04 14:00:00,14,5,5,Clear,0,2976
2025-02-03 19:00:00,19,0,2,Clear,0,3189
2024-07-22 03:00:00,3,0,7,Clear,0,1383
2024-04-16 00:00:00,0,1,4,Snow,0,772
2024-12-31 07:00:00,7,1,12,Clear,0,4836
2024-11-20 22:00:00,22,2,11,Cloudy,0,1340
2024-08-10 13:00:00,13,5,8,Cloudy,1,1357
2024-03-06 07:00:00,7,2,3,Light Rain,0,3309
2024-07-31 20:00:00,20,2,7,Clear,0,3983
2024-06-18 10:00:00,10,1,6,Cloudy,0,4123
2024-06-15 04:00:00,4,5,6,Clear,0,898
2024-10-19 23:00:00,23,5,10,Clear,0,671
2024-03-31 00:00:00,0,6,3,Clear,0,857
2024-01-29 13:00:00,13,0,1,Cloudy,0,3613
2024-11-12 18:00:00,18,1,11,Heavy Rain,0,5247
2024-12-03 10:00:00,10,1,12,Clear,0,3854
2024-05-15 03:00:00,3,2,5,Light Rain,0,1225
2024-08-31 12:00:00,12,5,8,Cloudy,0,2852
2024-12-13 16:00:00,16,4,12,Clear,1,2518
2024-04-12 13:00:00,13,4,4,Fog,0,2604
2024-06-19 03:00:00,3,2,6,Cloudy,0,1197
2024-04-28 05:00:00,5,6,4,Clear,0,713
2024-06-03 01:00:00,1,0,6,Clear,0,1819
2024-10-24 00:00:00,0,3,10,Clear,0,1161
2024-09-18 03:00:00,3,2,9,Cloudy,0,1228
2024-07-24 21:00:00,21,2,7,Cloudy,0,2844
2024-09-04 18:00:00,18,2,9,Clear,0,5973
2024-07-09 23:00:00,23,1,7,Cloudy,0,1452
2024-08-29 00:00:00,0,3,8,Light Rain,0,1239
2024-06-17 08:00:00,8,0,6,Clear,0,6817
2024-04-02 22:00:00,22,1,4,Clear,0,1258
2024-11-11 09:00:00,9,0,11,Clear,0,4687
2024-02-08 23:00:00,23,3,2,Fog,0,807
2024-04-06 16:00:00,16,5,4,Cloudy,1,1672
2024-07-22 06:00:00,6,0,7,Light Rain,0,1634
2024-01-22 17:00:00,17,0,1,Clear,0,6164
2024-01-22 18:00:00,18,0,1,Cloudy,1,2334
2024-08-10 17:00:00,17,5,8,Light Rain,0,3457
2024-07-24 17:00:00,17,2,7,Clear,0,6006
2024-05-19 23:00:00,23,6,5,Clear,0,706
2024-02-24 15:00:00,15,5,2,Clear,0,2279
2024-06-14 23:00:00,23,4,6,Clear,0,1335
2024-09-27 14:00:00,14,4,9,Clear,1,2036
2025-02-10 09:00:00,9,0,2,Clear,0,3884
2024-03-12 12:00:00,12,1,3,Fog,0,3370
2024-02-02 12:00:00,12,4,2,Light Rain,0,2480
2025-01-08 23:00:00,23,2,1,Clear,0,1037
2024-12-15 18:00:00,18,6,12,Cloudy,0,2811
2024-08-21 15:00:00,15,2,8,Clear,0,4186
2024-09-06 02:00:00,2,4,9,Clear,0,1254
2024-01-28 03:00:00,3,6,1,Clear,0,671
2024-06-05 03:00:00,3,2,6,Light Rain,0,1111
2024-04-01 12:00:00,12,0,4,Clear,0,4293
2024-12-23 14:00:00,14,0,12,Clear,0,3587
2024-01-16 09:00:00,9,1,1,Heavy Rain,0,3806
2024-04-12 23:00:00,23,4,4,Clear,1,579
2024-06-27 13:00:00,13,3,6,Clear,0,5526
2024-06-24 14:00:00,14,0,6,Cloudy,0,3874
2024-01-16 17:00:00,17,1,1,Clear,0,6033
2025-02-18 09:00:00,9,1,2,Light Rain,0,4674
2024-04-02 08:00:00,8,1,4,Light Rain,0,4896
2025-01-04 00:00:00,0,5,1,Clear,0,879
2024-03-08 05:00:00,5,4,3,Light Rain,0,981
2024-10-17 19:00:00,19,3,10,Cloudy,0,2911
2024-11-10 13:00:00,13,6,11,Cloudy,0,3251
2024-03-17 03:00:00,3,6,3,Clear,1,333
2024-05-31 08:00:00,8,4,5,Light Rain,0,4156
2024-02-10 02:00:00,2,5,2,Light Rain,0,601
2024-05-04 17:00:00,17,5,5,Snow,0,2718
2024-10-02 06:00:00,6,2,10,Clear,0,3077
2025-02-15 02:00:00,2,5,2,Light Rain,0,678
2024-04-09 00:00:00,0,1,4,Cloudy,0,1160
2024-12-15 19:00:00,19,6,12,Light Rain,0,2152
2024-01-15 23:00:00,23,0,1,Clear,0,1123
2024-06-08 23:00:00,23,5,6,Cloudy,0,895
2024-12-13 23:00:00,23,4,12,Light Rain,0,603
2024-02-21 22:00:00,22,2,2,Clear,0,1039
2024-11-08 16:00:00,16,4,11,Clear,0,6277
2025-01-23 09:00:00,9,3,1,Clear,0,5595
2024-09-28 07:00:00,7,5,9,Clear,0,3460
2024-07-30 23:00:00,23,1,7,Clear,0,1030
2024-06-02 22:00:00,22,6,6,Clear,0,925
2024-03-06 13:00:00,13,2,3,Cloudy,0,3422
2024-09-18 17:00:00,17,2,9,Clear,0,7433
2024-08-14 15:00:00,15,2,8,Clear,0,3975
2024-04-16 23:00:00,23,1,4,Cloudy,0,1338
2024-05-22 15:00:00,15,2,5,Clear,0,4838
2024-03-25 21:00:00,21,0,3,Clear,0,3724
2025-01-27 22:00:00,22,0,1,Clear,0,1100
2024-02-02 04:00:00,4,4,2,Clear,0,1069
2024-08-12 04:00:00,4,0,8,Clear,0,1235
2025-02-10 17:00:00,17,0,2,Clear,0,4205
2024-05-28 10:00:00,10,1,5,Light Rain,0,3027
2024-01-24 10:00:00,10,2,1,Cloudy,0,3563
2024-10-05 11:00:00,11,5,10,Clear,0,2807
2024-04-16 02:00:00,2,1,4,Cloudy,0,1272
2024-08-17 14:00:00,14,5,8,Snow,0,1723
2024-08-10 02:00:00,2,5,8,Light Rain,0,596
2025-01-05 15:00:00,15,6,1,Clear,0,2656
2024-07-07 19:00:00,19,6,7,Cloudy,0,2970
2024-03-10 18:00:00,18,6,3,Clear,0,4455
2024-11-04 03:00:00,3,0,11,Cloudy,0,1157
2024-01-16 05:00:00,5,1,1,Cloudy,0,995
2024-03-22 06:00:00,6,4,3,Clear,0,2712
2024-12-07 17:00:00,17,5,12,Clear,0,4180
2024-06-29 07:00:00,7,5,6,Clear,1,2050
2024-04-11 22:00:00,22,3,4,Cloudy,0,1291
2024-01-07 03:00:00,3,6,1,Light Rain,0,574
2024-03-10 12:00:00,12,6,3,Cloudy,0,3696
2024-05-08 16:00:00,16,2,5,Light Rain,0,5577
2025-01-10 22:00:00,22,4,1,Heavy Rain,0,855
2024-11-14 18:00:00,18,3,11,Snow,0,2650
2024-01-17 23:00:00,23,2,1,Cloudy,0,1320
2025-02-11 09:00:00,9,1,2,Clear,1,2549
2024-11-20 12:00:00,12,2,11,Clear,0,4091
2024-05-24 00:00:00,0,4,5,Light Rain,0,1028
2024-09-14 18:00:00,18,5,9,Clear,0,5064
2024-06-23 06:00:00,6,6,6,Cloudy,0,1928
2024-05-29 00:00:00,0,2,5,Cloudy,0,1340
2024-05-16 07:00:00,7,3,5,Clear,0,5670
2024-07-24 20:00:00,20,2,7,Cloudy,0,3012
2024-02-12 23:00:00,23,0,2,Clear,0,1108
2024-03-30 12:00:00,12,5,3,Light Rain,0,2670
2024-09-16 14:00:00,14,0,9,Clear,0,4305
2024-10-01 16:00:00,16,1,10,Clear,0,5360
2025-01-13 13:00:00,13,0,1,Clear,0,3589
2025-02-16 16:00:00,16,6,2,Light Rain,1,1013
2024-10-07 04:00:00,4,0,10,Cloudy,0,821
2024-12-10 17:00:00,17,1,12,Heavy Rain,0,3338
2024-12-11 05:00:00,5,2,12,Light Rain,0,848
2024-02-05 15:00:00,15,0,2,Fog,0,3133
2024-06-12 14:00:00,14,2,6,Cloudy,0,5102
2025-01-27 12:00:00,12,0,1,Clear,1,1679
2024-12-02 16:00:00,16,0,12,Cloudy,0,3588
2024-01-04 06:00:00,6,3,1,Clear,0,2734
2024-10-22 08:00:00,8,1,10,Light Rain,0,5176
2024-04-03 15:00:00,15,2,4,Cloudy,0,3621
2024-12-17 02:00:00,2,1,12,Clear,0,1214
2024-03-06 12:00:00,12,2,3,Clear,0,2812
2024-11-06 11:00:00,11,2,11,Cloudy,0,3210
2024-04-04 23:00:00,23,3,4,Cloudy,0,1331
2024-12-04 11:00:00,11,2,12,Clear,0,3381
2024-06-11 09:00:00,9,1,6,Cloudy,0,4999
2024-10-26 01:00:00,1,5,10,Clear,0,971
2025-02-05 20:00:00,20,2,2,Clear,0,2284
2024-05-31 07:00:00,7,4,5,Clear,0,5721
2025-01-01 13:00:00,13,2,1,Cloudy,0,3326
2024-09-18 08:00:00,8,2,9,Clear,0,6384
2024-01-17 08:00:00,8,2,1,Clear,0,5446
2024-05-12 23:00:00,23,6,5,Heavy Rain,1,308
2024-01-01 16:00:00,16,0,1,Clear,0,5177
2024-06-24 00:00:00,0,0,6,Cloudy,0,946
2024-04-21 08:00:00,8,6,4,Light Rain,0,2630
2024-09-13 20:00:00,20,4,9,Cloudy,0,3110
2024-05-25 13:00:00,13,5,5,Clear,0,1886
2024-11-04 02:00:00,2,0,11,Clear,0,814
2024-07-20 15:00:00,15,5,7,Clear,0,3690
2024-01-25 17:00:00,17,3,1,Light Rain,0,4207
2025-01-30 20:00:00,20,3,1,Light Rain,0,2762
2024-08-30 19:00:00,19,4,8,Heavy Rain,0,2689
2024-11-27 17:00:00,17,2,11,Light Rain,0,6238
2024-09-02 07:00:00,7,0,9,Fog,1,1863
2024-04-08 03:00:00,3,0,4,Cloudy,0,908
2024-09-08 12:00:00,12,6,9,Cloudy,0,2358
2024-07-18 22:00:00,22,3,7,Heavy Rain,0,731
2025-01-02 11:00:00,11,3,1,Heavy Rain,0,2697
2024-07-10 08:00:00,8,2,7,Light Rain,0,4223
2024-01-07 19:00:00,19,6,1,Heavy Rain,0,1672
2025-01-28 16:00:00,16,1,1,Clear,0,6087
2025-02-05 00:00:00,0,2,2,Cloudy,0,710
2025-02-19 13:00:00,13,2,2,Heavy Rain,0,3042
2024-11-03 12:00:00,12,6,11,Clear,0,3064
2024-09-21 20:00:00,20,5,9,Clear,0,2601
2024-08-18 22:00:00,22,6,8,Clear,0,932
2024-09-07 07:00:00,7,5,9,Light Rain,0,3005
2024-11-29 01:00:00,1,4,11,Snow,0,580
2024-11-14 06:00:00,6,3,11,Clear,0,2974
2024-10-10 01:00:00,1,3,10,Light Rain,0,1167
2024-11-19 06:00:00,6,1,11,Clear,0,3022
2024-07-20 13:00:00,13,5,7,Light Rain,0,2489
2024-04-05 13:00:00,13,4,4,Clear,0,3889
2024-09-29 20:00:00,20,6,9,Clear,0,2367
2024-11-25 02:00:00,2,0,11,Light Rain,0,904
2024-07-05 17:00:00,17,4,7,Clear,0,8950
2024-06-03 20:00:00,20,0,6,Cloudy,0,3267
2024-09-12 20:00:00,20,3,9,Cloudy,0,2729
2024-03-05 13:00:00,13,1,3,Cloudy,0,4116
2024-03-26 04:00:00,4,1,3,Light Rain,0,990
2024-02-01 23:00:00,23,3,2,Cloudy,0,920
2024-08-25 05:00:00,5,6,8,Light Rain,0,930
2024-11-23 22:00:00,22,5,11,Light Rain,0,579
2024-11-23 09:00:00,9,5,11,Clear,0,4339
2024-05-17 14:00:00,14,4,5,Clear,0,3511
2024-07-07 05:00:00,5,6,7,Clear,0,947
2025-01-20 20:00:00,20,0,1,Clear,0,3529
2024-05-17 04:00:00,4,4,5,Clear,0,1149
2024-02-28 11:00:00,11,2,2,Light Rain,0,2192
2024-02-27 14:00:00,14,1,2,Cloudy,1,1456
2024-10-15 16:00:00,16,1,10,Light Rain,0,5942
2024-08-24 07:00:00,7,5,8,Cloudy,0,3305
2024-03-09 06:00:00,6,5,3,Clear,1,846
2024-10-14 19:00:00,19,0,10,Clear,0,2989
2024-09-23 22:00:00,22,0,9,Light Rain,0,842
2024-02-19 03:00:00,3,0,2,Cloudy,0,766
2024-08-15 00:00:00,0,3,8,Clear,0,931
2024-07-30 14:00:00,14,1,7,Clear,0,4627
2024-08-03 15:00:00,15,5,8,Cloudy,0,2779
2024-01-29 17:00:00,17,0,1,Light Rain,0,4445
2025-01-11 06:00:00,6,5,1,Clear,0,1988
2024-09-28 21:00:00,21,5,9,Heavy Rain,1,1051
2024-07-18 18:00:00,18,3,7,Fog,0,4442
2024-09-27 08:00:00,8,4,9,Cloudy,0,5209
2024-10-25 02:00:00,2,4,10,Heavy Rain,0,814
2024-12-23 20:00:00,20,0,12,Cloudy,0,3323
2024-10-02 10:00:00,10,2,10,Cloudy,0,3265
2024-12-30 03:00:00,3,0,12,Clear,0,1169
2024-06-30 05:00:00,5,6,6,Clear,0,887
2024-03-19 12:00:00,12,1,3,Clear,0,2994
2025-01-02 05:00:00,5,3,1,Clear,0,951
2024-04-13 22:00:00,22,5,4,Heavy Rain,0,651
2024-09-04 19:00:00,19,2,9,Snow,0,2414
2024-05-06 12:00:00,12,0,5,Clear,0,4301
2024-08-28 17:00:00,17,2,8,Clear,0,6684
2024-02-05 05:00:00,5,0,2,Heavy Rain,0,677
2024-11-27 23:00:00,23,2,11,Clear,0,1216
2024-12-26 11:00:00,11,3,12,Clear,0,3009
2024-11-01 20:00:00,20,4,11,Clear,1,1752
2025-01-17 21:00:00,21,4,1,Cloudy,0,1654
2024-12-18 05:00:00,5,2,12,Snow,0,449
2024-10-24 09:00:00,9,3,10,Clear,0,4318
2024-05-03 12:00:00,12,4,5,Clear,0,3870
2024-04-15 09:00:00,9,0,4,Light Rain,1,1864
2024-08-28 12:00:00,12,2,8,Cloudy,0,5586
2024-02-13 16:00:00,16,1,2,Snow,0,3401
2024-10-20 13:00:00,13,6,10,Fog,0,2772
2024-03-22 16:00:00,16,4,3,Clear,0,6544
2024-04-15 10:00:00,10,0,4,Clear,0,3652
2024-07-23 21:00:00,21,1,7,Heavy Rain,0,2749
2024-09-02 21:00:00,21,0,9,Clear,0,2440
2024-12-11 06:00:00,6,2,12,Clear,0,2623
2024-06-26 11:00:00,11,2,6,Clear,0,4399
2024-08-23 16:00:00,16,4,8,Clear,0,4846
2024-09-11 01:00:00,1,2,9,Clear,0,1130
2024-09-03 03:00:00,3,1,9,Snow,0,620
2024-11-03 05:00:00,5,6,11,Clear,0,955
2024-05-04 02:00:00,2,5,5,Clear,0,671
2025-01-11 15:00:00,15,5,1,Clear,0,2516
2025-01-30 08:00:00,8,3,1,Clear,0,6115
2024-10-07 01:00:00,1,0,10,Cloudy,0,1521
2024-11-22 18:00:00,18,4,11,Clear,0,6554
2024-12-10 08:00:00,8,1,12,Light Rain,0,3834
2025-01-07 13:00:00,13,1,1,Fog,0,3026
2024-05-10 18:00:00,18,4,5,Light Rain,0,5225
2024-08-13 23:00:00,23,1,8,Light Rain,0,1125
2024-03-17 02:00:00,2,6,3,Heavy Rain,0,588
2024-08-19 04:00:00,4,0,8,Cloudy,0,1281
2024-01-24 08:00:00,8,2,1,Clear,0,4312
2025-01-09 07:00:00,7,3,1,Clear,0,4828
2024-08-14 11:00:00,11,2,8,Light Rain,0,4338
2024-07-03 21:00:00,21,2,7,Cloudy,0,3744
2024-03-01 02:00:00,2,4,3,Cloudy,0,1378
2024-07-02 14:00:00,14,1,7,Cloudy,1,2246
2025-02-09 06:00:00,6,6,2,Cloudy,0,2195
2024-03-11 09:00:00,9,0,3,Clear,0,6046
2024-07-04 21:00:00,21,3,7,Snow,0,2494
2025-01-17 07:00:00,7,4,1,Cloudy,0,5110
2024-09-05 10:00:00,10,3,9,Light Rain,0,2889
2024-04-14 00:00:00,0,6,4,Heavy Rain,0,546
2024-12-14 10:00:00,10,5,12,Cloudy,0,2380
2024-01-15 04:00:00,4,0,1,Light Rain,0,947
2024-04-10 08:00:00,8,2,4,Clear,1,2637
2024-12-21 02:00:00,2,5,12,Clear,0,585
2024-08-28 22:00:00,22,2,8,Snow,0,709
2024-07-09 16:00:00,16,1,7,Clear,0,6381
2024-06-04 05:00:00,5,1,6,Clear,1,479
2024-04-26 01:00:00,1,4,4,Light Rain,0,889
2024-02-12 04:00:00,4,0,2,Cloudy,1,495
2024-08-08 00:00:00,0,3,8,Fog,1,513
2024-07-22 23:00:00,23,0,7,Clear,0,1324
2024-10-23 17:00:00,17,2,10,Clear,0,6121
2024-09-29 21:00:00,21,6,9,Clear,0,2702
2024-06-17 05:00:00,5,0,6,Clear,0,1206
2024-01-07 04:00:00,4,6,1,Clear,0,609
2024-01-12 21:00:00,21,4,1,Heavy Rain,0,1665
2025-02-14 05:00:00,5,4,2,Clear,0,911
2024-12-23 06:00:00,6,0,12,Fog,0,1731
2024-10-09 02:00:00,2,2,10,Light Rain,0,1083
2024-07-04 03:00:00,3,3,7,Clear,0,1472
2024-11-06 06:00:00,6,2,11,Clear,0,2891
2024-01-10 20:00:00,20,2,1,Heavy Rain,0,1795
2025-02-11 10:00:00,10,1,2,Light Rain,0,2564
2024-10-23 19:00:00,19,2,10,Clear,0,2734
2024-12-21 00:00:00,0,5,12,Clear,0,759
2024-05-08 11:00:00,11,2,5,Heavy Rain,0,2949
2024-01-27 08:00:00,8,5,1,Clear,0,3646
2024-10-10 21:00:00,21,3,10,Heavy Rain,0,2790
2024-04-13 21:00:00,21,5,4,Fog,0,1639
2024-04-21 01:00:00,1,6,4,Clear,0,658
2024-12-26 21:00:00,21,3,12,Clear,0,2758
2024-12-23 21:00:00,21,0,12,Clear,0,3779
2024-12-25 22:00:00,22,2,12,Light Rain,0,609
2024-06-24 11:00:00,11,0,6,Clear,0,4781
2024-06-10 10:00:00,10,0,6,Cloudy,0,4872
2024-04-27 09:00:00,9,5,4,Clear,0,4204
2024-12-17 07:00:00,7,1,12,Light Rain,0,4175
2024-12-31 14:00:00,14,1,12,Clear,1,1713
2024-11-05 10:00:00,10,1,11,Light Rain,0,3119
2024-12-31 15:00:00,15,1,12,Cloudy,0,3172
2024-12-26 01:00:00,1,3,12,Light Rain,0,1131
2025-01-26 01:00:00,1,6,1,Cloudy,0,750
2024-03-13 07:00:00,7,2,3,Clear,0,4260
2024-11-04 05:00:00,5,0,11,Heavy Rain,0,852
2024-06-26 07:00:00,7,2,6,Clear,0,5093
2024-12-18 03:00:00,3,2,12,Clear,0,849
2024-04-13 03:00:00,3,5,4,Clear,0,912
2024-10-23 19:00:00,19,2,10,Clear,0,2734
2024-06-03 17:00:00,17,0,6,Cloudy,0,5407
2025-01-16 15:00:00,15,3,1,Clear,0,3071
2024-03-16 04:00:00,4,5,3,Light Rain,0,772
2024-01-30 11:00:00,11,1,1,Cloudy,0,4210
2025-01-25 17:00:00,17,5,1,Light Rain,0,2580
2024-08-04 05:00:00,5,6,8,Light Rain,0,1014
2024-08-16 00:00:00,0,4,8,Clear,0,1363
2024-01-04 00:00:00,0,3,1,Heavy Rain,0,681
2024-11-22 19:00:00,19,4,11,Clear,0,3443
2024-07-31 13:00:00,13,2,7,Cloudy,0,4397
2024-10-08 20:00:00,20,1,10,Clear,0,3709
2024-02-16 21:00:00,21,4,2,Clear,0,3279
2024-02-21 17:00:00,17,2,2,Cloudy,0,4993
2024-12-16 16:00:00,16,0,12,Clear,0,5723
2024-04-07 21:00:00,21,6,4,Clear,0,2312
2024-10-02 02:00:00,2,2,10,Clear,0,1343
2024-10-09 12:00:00,12,2,10,Cloudy,0,3319
2024-06-30 14:00:00,14,6,6,Cloudy,0,2485
2024-02-25 23:00:00,23,6,2,Cloudy,0,598
2024-11-23 16:00:00,16,5,11,Clear,0,3605
2025-01-03 21:00:00,21,4,1,Clear,0,2694
2025-02-11 00:00:00,0,1,2,Clear,1,550
2024-10-04 04:00:00,4,4,10,Clear,0,1496
2024-02-15 20:00:00,20,3,2,Clear,0,3310
2024-11-01 07:00:00,7,4,11,Light Rain,0,4571
2024-11-13 14:00:00,14,2,11,Clear,0,2565
2024-02-11 03:00:00,3,6,2,Clear,0,741
2024-04-28 20:00:00,20,6,4,Clear,0,1530
2024-01-27 06:00:00,6,5,1,Fog,0,1229
2024-02-22 01:00:00,1,3,2,Cloudy,0,1090
2024-05-12 11:00:00,11,6,5,Light Rain,0,3084
2024-01-21 02:00:00,2,6,1,Clear,0,766
2024-05-06 16:00:00,16,0,5,Cloudy,0,4745
2024-07-27 18:00:00,18,5,7,Clear,0,4734
2025-01-05 22:00:00,22,6,1,Clear,0,761
2024-10-18 16:00:00,16,4,10,Clear,0,5506
2024-05-16 09:00:00,9,3,5,Clear,0,5136
2024-10-28 03:00:00,3,0,10,Clear,0,1247
2024-06-02 11:00:00,11,6,6,Clear,0,3459
2024-10-05 02:00:00,2,5,10,Cloudy,0,739
2024-10-10 15:00:00,15,3,10,Clear,0,4695
2025-02-17 20:00:00,20,0,2,Light Rain,0,2487
2024-02-24 20:00:00,20,5,2,Clear,0,2455
2024-05-14 09:00:00,9,1,5,Clear,0,6128
2024-02-14 16:00:00,16,2,2,Cloudy,0,4622
2024-07-19 15:00:00,15,4,7,Light Rain,1,1848
2025-01-05 19:00:00,19,6,1,Clear,1,856
2024-08-27 16:00:00,16,1,8,Clear,0,7929
2025-01-23 17:00:00,17,3,1,Clear,0,6301
2024-07-11 08:00:00,8,3,7,Clear,0,6372
2024-05-09 01:00:00,1,3,5,Fog,0,1059
2024-10-13 05:00:00,5,6,10,Clear,1,368
2024-02-24 04:00:00,4,5,2,Light Rain,0,803
2024-10-30 13:00:00,13,2,10,Snow,0,2249
2024-09-18 20:00:00,20,2,9,Clear,0,3454
2024-08-16 23:00:00,23,4,8,Clear,0,1274
2024-08-08 11:00:00,11,3,8,Cloudy,0,3605
2024-03-15 22:00:00,22,4,3,Clear,0,1416
2024-08-04 19:00:00,19,6,8,Cloudy,0,1897
2024-12-08 19:00:00,19,6,12,Light Rain,0,2069
2024-07-29 07:00:00,7,0,7,Light Rain,0,4311
2024-09-25 09:00:00,9,2,9,Light Rain,0,5405
2024-12-03 17:00:00,17,1,12,Clear,0,6872
2024-04-08 07:00:00,7,0,4,Clear,0,5373
2025-02-02 15:00:00,15,6,2,Clear,0,2286
2024-06-01 06:00:00,6,5,6,Cloudy,0,2336
2024-10-20 20:00:00,20,6,10,Heavy Rain,1,893
2024-02-23 14:00:00,14,4,2,Heavy Rain,0,1827
2025-01-22 21:00:00,21,2,1,Cloudy,0,2790
2024-07-04 05:00:00,5,3,7,Cloudy,1,706
2024-03-30 01:00:00,1,5,3,Clear,0,800
2024-10-09 19:00:00,19,2,10,Clear,0,3000
2025-02-18 10:00:00,10,1,2,Heavy Rain,0,2228
2024-12-27 15:00:00,15,4,12,Clear,0,4649
2025-01-16 04:00:00,4,3,1,Clear,0,1106
2024-10-14 06:00:00,6,0,10,Clear,0,3300
2024-12-30 05:00:00,5,0,12,Clear,0,1132
2024-10-24 23:00:00,23,3,10,Cloudy,0,1298
2024-02-10 03:00:00,3,5,2,Snow,0,340
2024-09-07 12:00:00,12,5,9,Heavy Rain,1,1279
2024-07-22 10:00:00,10,0,7,Clear,0,4547
2024-01-06 20:00:00,20,5,1,Cloudy,1,957
2025-01-18 22:00:00,22,5,1,Cloudy,0,726
2024-10-16 00:00:00,0,2,10,Light Rain,0,1060
2024-09-29 14:00:00,14,6,9,Heavy Rain,1,1202
2024-08-06 11:00:00,11,1,8,Clear,1,2149
2024-07-03 15:00:00,15,2,7,Cloudy,0,4162
2024-01-17 22:00:00,22,2,1,Clear,0,849
2024-12-08 04:00:00,4,6,12,Clear,0,892
2024-12-21 19:00:00,19,5,12,Heavy Rain,0,1611
2025-02-20 09:00:00,9,3,2,Cloudy,0,5082
2024-12-09 02:00:00,2,0,12,Cloudy,0,859
2024-07-02 07:00:00,7,1,7,Clear,0,6513
2024-08-06 20:00:00,20,1,8,Clear,0,3136
2024-01-01 11:00:00,11,0,1,Cloudy,1,1808
2024-07-17 08:00:00,8,2,7,Fog,0,4187
2024-02-19 01:00:00,1,0,2,Clear,0,892
2024-04-29 07:00:00,7,0,4,Clear,0,6696
2024-09-26 15:00:00,15,3,9,Clear,0,3450
2024-09-16 12:00:00,12,0,9,Fog,0,3051
2024-05-04 13:00:00,13,5,5,Clear,0,3225
2024-10-23 13:00:00,13,2,10,Clear,0,3783
2024-10-19 02:00:00,2,5,10,Cloudy,0,755
2024-12-29 16:00:00,16,6,12,Cloudy,0,3055
2024-03-01 00:00:00,0,4,3,Clear,1,515
